,split,NL,MR,ALIGNMENT
2346,train,what is the cheapest flight from denver to pittsburgh on july twenty sixth,( _argmin $0 ( _and ( _flight $0 ) ( _from $0 denver:_ci ) ( _to $0 pittsburgh:_ci ) ( _day_number $0 26:_dn ) ( _month $0 july:_mn ) ) ( _fare $0 ) ),"[['what', '_argmin'], ['NULL', '$0'], ['NULL', '_and'], ['is', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['NULL', '$0'], ['cheapest', '_fare'], ['flight', '_flight'], ['NULL', '$0'], ['from', '_from'], ['denver', 'denver:_ci'], ['NULL', '$0'], ['to', '_to'], ['NULL', '_month'], ['NULL', '$0'], ['pittsburgh', 'pittsburgh:_ci'], ['on', '_day_number'], ['NULL', '$0'], ['july', 'july:_mn'], ['twenty', '26:_dn'], ['sixth', 'NULL']]"
2347,train,round trip flights between new york and miami,( _lambda $0 e ( _and ( _flight $0 ) ( _round_trip $0 ) ( _from $0 new_york:_ci ) ( _to $0 miami:_ci ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['round', '_round_trip'], ['NULL', '$0'], ['trip', 'NULL'], ['NULL', '$0'], ['flights', '_flight'], ['NULL', '$0'], ['between', '_from'], ['new', 'new_york:_ci'], ['NULL', '$0'], ['york', 'NULL'], ['and', '_to'], ['miami', 'miami:_ci']]"
2348,train,what is the round trip cost of a first class ticket from boston to san francisco,( _lambda $0 e ( _exists $1 ( _and ( _round_trip $1 ) ( _class_type $1 first:_cl ) ( _from $1 boston:_ci ) ( _to $1 san_francisco:_ci ) ( _= ( _fare $1 ) $0 ) ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['is', 'NULL'], ['NULL', '$1'], ['NULL', '_and'], ['the', 'NULL'], ['round', '_round_trip'], ['trip', 'NULL'], ['NULL', '$1'], ['cost', '_fare'], ['of', '_exists'], ['NULL', '$1'], ['a', 'NULL'], ['first', 'first:_cl'], ['NULL', '$1'], ['class', '_class_type'], ['NULL', '_='], ['ticket', 'NULL'], ['NULL', '$1'], ['NULL', '$0'], ['from', '_from'], ['boston', 'boston:_ci'], ['to', '_to'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL']]"
2349,train,what flights are there on saturdays from philadelphia to denver,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 philadelphia:_ci ) ( _to $0 denver:_ci ) ( _day $0 saturday:_da ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['are', 'NULL'], ['NULL', '$0'], ['there', 'NULL'], ['on', '_day'], ['NULL', '$0'], ['saturdays', 'saturday:_da'], ['from', '_from'], ['NULL', '$0'], ['philadelphia', 'philadelphia:_ci'], ['to', '_to'], ['denver', 'denver:_ci']]"
2350,train,all round trip flights between new york and miami business class fare,( _lambda $0 e ( _and ( _flight $0 ) ( _round_trip $0 ) ( _class_type $0 business:_cl ) ( _from $0 new_york:_ci ) ( _to $0 miami:_ci ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['all', 'NULL'], ['NULL', '$0'], ['round', '_round_trip'], ['NULL', '$0'], ['trip', 'NULL'], ['NULL', '$0'], ['flights', '_flight'], ['between', '_from'], ['NULL', '$0'], ['new', 'new_york:_ci'], ['york', 'NULL'], ['NULL', '$0'], ['and', '_to'], ['miami', 'miami:_ci'], ['business', 'business:_cl'], ['class', '_class_type'], ['fare', 'NULL']]"
2351,train,show me a list of flights from boston to dc arriving before 9am on july twenty second,( _lambda $0 e ( _and ( _flight $0 ) ( _< ( _arrival_time $0 ) 900:_ti ) ( _from $0 boston:_ci ) ( _to $0 washington:_ci ) ( _month_arrival $0 july:_mn ) ( _day_number_arrival $0 22:_dn ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['me', 'NULL'], ['NULL', '_and'], ['a', 'NULL'], ['list', 'e'], ['of', 'NULL'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['boston', 'boston:_ci'], ['NULL', '$0'], ['to', '_to'], ['dc', 'washington:_ci'], ['arriving', '_arrival_time'], ['before', '_<'], ['9am', '900:_ti'], ['NULL', '$0'], ['on', '_month_arrival'], ['NULL', '_day_number_arrival'], ['NULL', '$0'], ['july', 'july:_mn'], ['twenty', '22:_dn'], ['second', 'NULL']]"
2352,train,okay and then from pittsburgh i'd like to travel to atlanta on september fourth,( _lambda $0 e ( _and ( _from $0 pittsburgh:_ci ) ( _to $0 atlanta:_ci ) ( _day_number $0 4:_dn ) ( _month $0 september:_mn ) ) ),"[['okay', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['and', 'NULL'], ['NULL', '$0'], ['then', '4:_dn'], ['from', '_from'], ['NULL', '$0'], ['pittsburgh', 'pittsburgh:_ci'], [""i'd"", 'september:_mn'], ['NULL', '$0'], ['like', 'NULL'], ['NULL', '_month'], ['NULL', '$0'], ['to', 'NULL'], ['travel', 'NULL'], ['to', '_to'], ['atlanta', 'atlanta:_ci'], ['on', '_day_number'], ['september', 'NULL'], ['fourth', 'NULL']]"
2353,train,show me flights from los angeles to pittsburgh for tuesday,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 los_angeles:_ci ) ( _to $0 pittsburgh:_ci ) ( _day $0 tuesday:_da ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['los', 'los_angeles:_ci'], ['angeles', 'NULL'], ['NULL', '$0'], ['to', '_to'], ['pittsburgh', 'pittsburgh:_ci'], ['NULL', '$0'], ['for', '_day'], ['tuesday', 'tuesday:_da']]"
2354,train,all flights to baltimore after 6pm,( _lambda $0 e ( _and ( _flight $0 ) ( _> ( _departure_time $0 ) 1800:_ti ) ( _to $0 baltimore:_ci ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['all', 'NULL'], ['flights', '_flight'], ['to', '_to'], ['NULL', '_departure_time'], ['NULL', '$0'], ['baltimore', 'baltimore:_ci'], ['after', '_>'], ['NULL', '$0'], ['6pm', '1800:_ti']]"
2355,train,i need to fly from nashville to tacoma first thing in the morning what is there,( _argmin $0 ( _and ( _flight $0 ) ( _during_day $0 morning:_pd ) ( _from $0 nashville:_ci ) ( _to $0 tacoma:_ci ) ) ( _departure_time $0 ) ),"[['i', '_and'], ['NULL', '$0'], ['need', 'NULL'], ['to', 'NULL'], ['fly', '_flight'], ['from', '_from'], ['NULL', '$0'], ['nashville', 'nashville:_ci'], ['to', '_to'], ['NULL', '$0'], ['tacoma', 'tacoma:_ci'], ['first', '_argmin'], ['NULL', '$0'], ['thing', 'NULL'], ['NULL', '_departure_time'], ['NULL', '$0'], ['in', '_during_day'], ['the', 'NULL'], ['morning', 'morning:_pd'], ['what', 'NULL'], ['is', 'NULL'], ['there', 'NULL']]"
2356,train,what flights are available saturday to san francisco from dallas,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 dallas:_ci ) ( _to $0 san_francisco:_ci ) ( _day $0 saturday:_da ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['are', 'NULL'], ['NULL', '$0'], ['available', '_day'], ['saturday', 'saturday:_da'], ['to', '_to'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL'], ['NULL', '$0'], ['from', '_from'], ['dallas', 'dallas:_ci']]"
2357,train,list the flights from toronto to salt lake city,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 toronto:_ci ) ( _to $0 salt_lake_city:_ci ) ) ),"[['list', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['the', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['toronto', 'toronto:_ci'], ['to', '_to'], ['NULL', '$0'], ['salt', 'salt_lake_city:_ci'], ['lake', 'NULL'], ['city', 'NULL']]"
2358,train,okay i'd like a nonstop flight from houston to memphis that arrives in memphis in the early afternoon on tuesday june first,( _lambda $0 e ( _and ( _flight $0 ) ( _nonstop $0 ) ( _during_day_arrival $0 early:_pd ) ( _during_day_arrival $0 afternoon:_pd ) ( _from $0 houston:_ci ) ( _to $0 memphis:_ci ) ( _day_arrival $0 tuesday:_da ) ( _day_number_arrival $0 1:_dn ) ( _month_arrival $0 june:_mn ) ) ),"[['okay', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], [""i'd"", '_and'], ['like', 'NULL'], ['NULL', '$0'], ['a', 'NULL'], ['nonstop', '_nonstop'], ['flight', '_flight'], ['NULL', '$0'], ['from', '_from'], ['houston', 'houston:_ci'], ['NULL', '$0'], ['to', '_to'], ['memphis', 'memphis:_ci'], ['that', '_during_day_arrival'], ['arrives', '_during_day_arrival'], ['in', 'NULL'], ['NULL', '$0'], ['memphis', 'NULL'], ['in', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['early', 'early:_pd'], ['NULL', '$0'], ['afternoon', 'afternoon:_pd'], ['NULL', '_month_arrival'], ['NULL', '$0'], ['on', '_day_arrival'], ['tuesday', 'tuesday:_da'], ['june', 'june:_mn'], ['first', '1:_dn']]"
2359,train,show flights from philadelphia to san francisco,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 philadelphia:_ci ) ( _to $0 san_francisco:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['NULL', '$0'], ['philadelphia', 'philadelphia:_ci'], ['to', '_to'], ['NULL', '$0'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL']]"
2360,train,do you have ground transportation between airport and downtown in boston,( _lambda $0 e ( _and ( _ground_transport $0 ) ( _to_city $0 boston:_ci ) ( _from_airport $0 bos:_ap ) ) ),"[['do', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['you', 'NULL'], ['NULL', '$0'], ['have', 'NULL'], ['ground', '_ground_transport'], ['transportation', 'NULL'], ['between', 'bos:_ap'], ['airport', '_from_airport'], ['and', 'NULL'], ['downtown', 'NULL'], ['in', '_to_city'], ['boston', 'boston:_ci']]"
2361,train,list all flights going from boston to atlanta after 6 o'clock on wednesday and before 7 o'clock am on thursday,( _lambda $0 e ( _and ( _flight $0 ) ( _> ( _departure_time $0 ) 1800:_ti ) ( _< ( _departure_time $0 ) 700:_ti ) ( _from $0 boston:_ci ) ( _to $0 atlanta:_ci ) ( _day $0 wednesday:_da ) ( _day $0 thursday:_da ) ) ),"[['list', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['all', 'NULL'], ['flights', '_flight'], ['going', '700:_ti'], ['NULL', '_departure_time'], ['NULL', '$0'], ['from', '_from'], ['boston', 'boston:_ci'], ['NULL', '_departure_time'], ['NULL', '$0'], ['to', '_to'], ['atlanta', 'atlanta:_ci'], ['after', '_>'], ['6', '1800:_ti'], [""o'clock"", 'NULL'], ['NULL', '$0'], ['on', '_day'], ['wednesday', 'wednesday:_da'], ['NULL', '$0'], ['and', 'NULL'], ['before', '_<'], ['NULL', '$0'], ['7', 'NULL'], [""o'clock"", 'NULL'], ['am', 'NULL'], ['on', '_day'], ['thursday', 'thursday:_da']]"
2362,train,which airlines have flights from san francisco to washington by way of indianapolis,( _lambda $0 e ( _exists $1 ( _and ( _flight $1 ) ( _from $1 san_francisco:_ci ) ( _to $1 washington:_ci ) ( _stop $1 indianapolis:_ci ) ( _= ( _airline:_e $1 ) $0 ) ) ) ),"[['which', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['airlines', '_airline:_e'], ['NULL', '$1'], ['NULL', '_and'], ['have', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$1'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL'], ['NULL', '$1'], ['to', '_to'], ['washington', 'washington:_ci'], ['NULL', '$1'], ['by', '_stop'], ['NULL', '_='], ['way', 'NULL'], ['NULL', '$1'], ['NULL', '$0'], ['of', '_exists'], ['indianapolis', 'indianapolis:_ci']]"
2363,train,flight from nashville back to milwaukee,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 nashville:_ci ) ( _to $0 milwaukee:_ci ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flight', '_flight'], ['NULL', '$0'], ['from', '_from'], ['NULL', '$0'], ['nashville', 'nashville:_ci'], ['back', 'NULL'], ['NULL', '$0'], ['to', '_to'], ['milwaukee', 'milwaukee:_ci']]"
2364,train,okay we're going from washington to denver first class ticket i'd like to know the cost of a first class ticket,( _lambda $0 e ( _exists $1 ( _and ( _class_type $1 first:_cl ) ( _from $1 washington:_ci ) ( _to $1 denver:_ci ) ( _= ( _fare $1 ) $0 ) ) ) ),"[['okay', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], [""we're"", 'first:_cl'], ['going', 'NULL'], ['from', '_from'], ['washington', 'washington:_ci'], ['NULL', '$1'], ['to', '_to'], ['denver', 'denver:_ci'], ['first', 'NULL'], ['class', '_class_type'], ['ticket', '_fare'], [""i'd"", '_and'], ['like', 'NULL'], ['NULL', '_='], ['to', 'NULL'], ['know', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['cost', '$1'], ['of', '_exists'], ['a', 'NULL'], ['first', 'NULL'], ['class', 'NULL'], ['ticket', '$1']]"
2365,train,show me flights to dallas from san francisco and atlanta and pittsburgh,( _lambda $0 e ( _and ( _flight $0 ) ( _or ( _from $0 san_francisco:_ci ) ( _from $0 pittsburgh:_ci ) ( _from $0 atlanta:_ci ) ) ( _to $0 dallas:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['me', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['to', '_to'], ['dallas', 'dallas:_ci'], ['from', '_from'], ['san', 'san_francisco:_ci'], ['NULL', '_from'], ['NULL', '$0'], ['francisco', 'NULL'], ['NULL', '_from'], ['NULL', '$0'], ['and', '_or'], ['atlanta', 'atlanta:_ci'], ['NULL', '$0'], ['and', 'NULL'], ['pittsburgh', 'pittsburgh:_ci']]"
2366,train,can you list all nonstop flights departing from st. petersburg and arriving in charlotte,( _lambda $0 e ( _and ( _flight $0 ) ( _nonstop $0 ) ( _from $0 st_petersburg:_ci ) ( _to $0 charlotte:_ci ) ) ),"[['can', '_lambda'], ['NULL', '$0'], ['you', 'NULL'], ['list', 'e'], ['all', 'NULL'], ['NULL', '$0'], ['nonstop', '_nonstop'], ['NULL', '$0'], ['flights', '_flight'], ['NULL', '$0'], ['departing', 'NULL'], ['from', '_from'], ['NULL', '$0'], ['st.', 'st_petersburg:_ci'], ['petersburg', 'NULL'], ['and', 'NULL'], ['arriving', '_to'], ['in', 'NULL'], ['charlotte', 'charlotte:_ci']]"
2367,train,my destination is san francisco i live in denver i would like a flight on august thirtieth in the morning on any airline that will get me there,( _lambda $0 e ( _and ( _flight $0 ) ( _during_day $0 morning:_pd ) ( _from $0 denver:_ci ) ( _to $0 san_francisco:_ci ) ( _day_number $0 30:_dn ) ( _month $0 august:_mn ) ) ),"[['my', '30:_dn'], ['NULL', '$0'], ['NULL', 'e'], ['destination', 'NULL'], ['is', 'NULL'], ['NULL', '$0'], ['san', 'san_francisco:_ci'], ['NULL', '$0'], ['francisco', 'NULL'], ['i', '_lambda'], ['NULL', '$0'], ['live', 'NULL'], ['NULL', '_to'], ['NULL', '$0'], ['in', 'NULL'], ['denver', 'denver:_ci'], ['NULL', '$0'], ['i', '_and'], ['would', '_month'], ['NULL', '$0'], ['like', 'NULL'], ['a', 'NULL'], ['flight', '_flight'], ['on', '_day_number'], ['august', 'august:_mn'], ['thirtieth', 'NULL'], ['in', '_during_day'], ['the', 'NULL'], ['morning', 'morning:_pd'], ['on', 'NULL'], ['any', 'NULL'], ['airline', 'NULL'], ['that', 'NULL'], ['will', 'NULL'], ['get', 'NULL'], ['me', 'NULL'], ['there', 'NULL']]"
2368,train,what flights are there from newark to chicago on continental,( _lambda $0 e ( _and ( _flight $0 ) ( _airline $0 co:_al ) ( _from $0 newark:_ci ) ( _to $0 chicago:_ci ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['are', 'NULL'], ['NULL', '$0'], ['there', 'NULL'], ['from', '_from'], ['NULL', '$0'], ['newark', 'newark:_ci'], ['to', '_to'], ['NULL', '$0'], ['chicago', 'chicago:_ci'], ['on', '_airline'], ['continental', 'co:_al']]"
2369,train,i would like an early flight from la to charlotte monday morning,( _lambda $0 e ( _and ( _flight $0 ) ( _during_day $0 early:_pd ) ( _during_day $0 morning:_pd ) ( _from $0 los_angeles:_ci ) ( _to $0 charlotte:_ci ) ( _day $0 monday:_da ) ) ),"[['i', '_lambda'], ['NULL', '$0'], ['would', 'e'], ['NULL', '_and'], ['like', 'NULL'], ['NULL', '$0'], ['an', '_during_day'], ['NULL', '$0'], ['early', 'early:_pd'], ['NULL', '_during_day'], ['NULL', '$0'], ['flight', '_flight'], ['from', '_from'], ['NULL', '$0'], ['la', 'los_angeles:_ci'], ['to', '_to'], ['NULL', '$0'], ['charlotte', 'charlotte:_ci'], ['NULL', '_day'], ['NULL', '$0'], ['monday', 'monday:_da'], ['morning', 'morning:_pd']]"
2370,train,what kind of aircraft do you have flying from boston to san francisco on august twenty seventh,( _lambda $0 e ( _exists $1 ( _and ( _flight $1 ) ( _from $1 boston:_ci ) ( _to $1 san_francisco:_ci ) ( _day_number $1 27:_dn ) ( _month $1 august:_mn ) ( _= ( _aircraft_code $1 ) $0 ) ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_exists'], ['NULL', '$1'], ['NULL', '_and'], ['kind', '_aircraft_code'], ['NULL', '$1'], ['of', 'NULL'], ['NULL', '$1'], ['aircraft', 'NULL'], ['do', 'NULL'], ['NULL', '$1'], ['you', 'NULL'], ['have', 'NULL'], ['flying', '_flight'], ['from', '_from'], ['NULL', '_month'], ['NULL', '$1'], ['boston', 'boston:_ci'], ['NULL', '_='], ['to', '_to'], ['NULL', '$1'], ['NULL', '$0'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL'], ['on', '_day_number'], ['august', 'august:_mn'], ['twenty', '27:_dn'], ['seventh', 'NULL']]"
2371,train,what time does twa depart from boston to go to san francisco,( _lambda $0 e ( _exists $1 ( _and ( _airline $1 tw:_al ) ( _from $1 boston:_ci ) ( _to $1 san_francisco:_ci ) ( _= ( _departure_time $1 ) $0 ) ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['time', '_exists'], ['NULL', '$1'], ['NULL', '_and'], ['does', '_airline'], ['NULL', '$1'], ['twa', 'tw:_al'], ['depart', '_departure_time'], ['from', '_from'], ['boston', 'boston:_ci'], ['to', '_to'], ['NULL', '$1'], ['go', 'NULL'], ['NULL', '_='], ['to', 'NULL'], ['san', 'san_francisco:_ci'], ['NULL', '$0'], ['francisco', 'NULL']]"
2372,train,show me the coach fares from baltimore to dallas,( _lambda $0 e ( _exists $1 ( _and ( _class_type $1 coach:_cl ) ( _from $1 baltimore:_ci ) ( _to $1 dallas:_ci ) ( _= ( _fare $1 ) $0 ) ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['me', 'e'], ['NULL', '_exists'], ['NULL', '$1'], ['NULL', '_and'], ['NULL', '_class_type'], ['NULL', '$1'], ['the', 'NULL'], ['coach', 'coach:_cl'], ['NULL', '$1'], ['fares', '_fare'], ['from', '_from'], ['NULL', '$1'], ['baltimore', 'baltimore:_ci'], ['NULL', '_='], ['to', '_to'], ['NULL', '$1'], ['NULL', '$0'], ['dallas', 'dallas:_ci']]"
2373,train,flight numbers from columbus to minneapolis tomorrow,( _lambda $0 e ( _exists $1 ( _and ( _from $1 columbus:_ci ) ( _to $1 minneapolis:_ci ) ( _tomorrow $1 ) ( _= ( _flight_number $1 ) $0 ) ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_exists'], ['NULL', '$1'], ['NULL', '_and'], ['flight', '_flight_number'], ['NULL', '$1'], ['numbers', 'NULL'], ['from', '_from'], ['NULL', '$1'], ['columbus', 'columbus:_ci'], ['to', '_to'], ['NULL', '$1'], ['NULL', '_='], ['minneapolis', 'minneapolis:_ci'], ['NULL', '$1'], ['NULL', '$0'], ['tomorrow', '_tomorrow']]"
2374,train,show me flights from denver to philadelphia,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 denver:_ci ) ( _to $0 philadelphia:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['denver', 'denver:_ci'], ['to', '_to'], ['NULL', '$0'], ['philadelphia', 'philadelphia:_ci']]"
2375,train,which airline serves denver pittsburgh and atlanta,( _lambda $0 e ( _and ( _airline $0 ) ( _services $0 pittsburgh:_ci ) ( _services $0 denver:_ci ) ( _services $0 atlanta:_ci ) ) ),"[['which', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['airline', '_airline'], ['NULL', '$0'], ['serves', '_services'], ['NULL', '$0'], ['denver', 'denver:_ci'], ['pittsburgh', 'pittsburgh:_ci'], ['NULL', '$0'], ['and', '_services'], ['NULL', '_services'], ['NULL', '$0'], ['atlanta', 'atlanta:_ci']]"
2376,train,list flights from detroit to san diego on thursday,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 detroit:_ci ) ( _to $0 san_diego:_ci ) ( _day $0 thursday:_da ) ) ),"[['list', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['NULL', '$0'], ['detroit', 'detroit:_ci'], ['to', '_to'], ['NULL', '$0'], ['san', 'san_diego:_ci'], ['diego', 'NULL'], ['NULL', '$0'], ['on', '_day'], ['thursday', 'thursday:_da']]"
2377,train,what is the cheapest round trip fare on continental 1291 round trip denver san francisco,( _min $0 ( _exists $1 ( _and ( _airline $1 co:_al ) ( _flight_number $1 1291:_fn ) ( _from $1 denver:_ci ) ( _to $1 san_francisco:_ci ) ( _round_trip $1 ) ( _round_trip $1 ) ( _= ( _fare $1 ) $0 ) ) ) ),"[['what', '_exists'], ['NULL', '$0'], ['is', 'NULL'], ['NULL', '$1'], ['NULL', '_and'], ['the', 'NULL'], ['cheapest', '_min'], ['round', '_round_trip'], ['NULL', '_flight_number'], ['NULL', '$1'], ['trip', 'NULL'], ['NULL', '_from'], ['NULL', '$1'], ['fare', '_fare'], ['on', '_airline'], ['NULL', '$1'], ['continental', 'co:_al'], ['1291', '1291:_fn'], ['NULL', '$1'], ['round', '_round_trip'], ['NULL', '$1'], ['NULL', '_='], ['trip', 'NULL'], ['NULL', '$1'], ['NULL', '$0'], ['denver', 'denver:_ci'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL']]"
2378,train,show me flights from boston to denver on wednesday,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 boston:_ci ) ( _to $0 denver:_ci ) ( _day $0 wednesday:_da ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['boston', 'boston:_ci'], ['to', '_to'], ['NULL', '$0'], ['denver', 'denver:_ci'], ['on', '_day'], ['NULL', '$0'], ['wednesday', 'wednesday:_da']]"
2379,train,what flights are there from new york city to las vegas,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 new_york:_ci ) ( _to $0 las_vegas:_ci ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['are', 'NULL'], ['NULL', '$0'], ['there', 'NULL'], ['from', '_from'], ['NULL', '$0'], ['new', 'new_york:_ci'], ['york', 'NULL'], ['city', 'NULL'], ['to', '_to'], ['las', 'las_vegas:_ci'], ['vegas', 'NULL']]"
