,split,NL,MR,ALIGNMENT
2681,train,what flights go from pittsburgh to newark after 823 in the morning,"answer(_flight(intersection(_>_departure_time_2(time(823)),_from_2(city_name(pittsburgh)),_to_2(city_name(newark)))))","[['what', 'answer'], ['flights', '_flight'], ['NULL', 'intersection'], ['go', 'NULL'], ['from', '_from_2'], ['pittsburgh', 'city_name(pittsburgh)'], ['to', '_to_2'], ['newark', 'city_name(newark)'], ['after', '_>_departure_time_2'], ['823', '823'], ['in', 'time'], ['the', 'NULL'], ['morning', 'NULL']]"
2682,train,the latest flight from baltimore to oakland please and i'd like a meal with that,"answer(argmax_departure_time(_flight(_has_meal(intersection(_from_2(city_name(baltimore)),_to_2(city_name(oakland)))))))","[['the', 'NULL'], ['latest', 'argmax_departure_time'], ['flight', '_flight'], ['from', '_from_2'], ['baltimore', 'city_name(baltimore)'], ['to', '_to_2'], ['oakland', 'city_name(oakland)'], ['please', 'answer'], ['and', 'NULL'], [""i'd"", 'intersection'], ['like', 'NULL'], ['a', 'NULL'], ['meal', '_has_meal'], ['with', 'NULL'], ['that', 'NULL']]"
2683,train,what time does the earliest flight which goes from atlanta to denver leave,"answer(_departure_time(argmin_departure_time(_flight(intersection(_from_2(city_name(atlanta)),_to_2(city_name(denver)))))))","[['what', 'answer'], ['time', '_departure_time'], ['does', 'NULL'], ['the', 'NULL'], ['earliest', 'argmin_departure_time'], ['flight', '_flight'], ['which', 'NULL'], ['goes', 'intersection'], ['from', '_from_2'], ['atlanta', 'city_name(atlanta)'], ['to', '_to_2'], ['denver', 'city_name(denver)'], ['leave', 'NULL']]"
2684,train,what's the earliest flight from boston to bwi that serves dinner,"answer(argmin_departure_time(_flight(intersection(_meal_2(meal_description(dinner)),_from_2(city_name(boston)),_to_2(airport_code(bwi))))))","[[""what's"", 'answer'], ['the', 'NULL'], ['earliest', 'argmin_departure_time'], ['NULL', 'intersection'], ['flight', '_flight'], ['from', '_from_2'], ['boston', 'city_name(boston)'], ['to', '_to_2'], ['bwi', 'airport_code(bwi)'], ['that', 'meal_description'], ['serves', '_meal_2'], ['dinner', 'dinner']]"
2685,train,how much is a flight from washington to boston,"answer(_fare(_flight(intersection(_from_2(city_name(washington)),_to_2(city_name(boston))))))","[['how', 'answer'], ['much', '_fare'], ['is', 'NULL'], ['NULL', 'intersection'], ['a', 'NULL'], ['flight', '_flight'], ['from', '_from_2'], ['washington', 'city_name(washington)'], ['to', '_to_2'], ['boston', 'city_name(boston)']]"
2686,train,display all the flights from baltimore to dallas which leave after 4pm,"answer(_flight(intersection(_>_departure_time_2(time(1600)),_from_2(city_name(baltimore)),_to_2(city_name(dallas)))))","[['display', 'answer'], ['all', 'NULL'], ['NULL', 'intersection'], ['the', 'NULL'], ['flights', '_flight'], ['from', '_from_2'], ['baltimore', 'city_name(baltimore)'], ['to', '_to_2'], ['dallas', 'city_name(dallas)'], ['which', 'NULL'], ['leave', 'time'], ['after', '_>_departure_time_2'], ['4pm', '1600']]"
2687,train,show me the flights from denver to san diego leaving after 5pm,"answer(_flight(intersection(_>_departure_time_2(time(1700)),_from_2(city_name(denver)),_to_2(city_name(san_diego)))))","[['show', 'answer'], ['me', 'NULL'], ['NULL', 'intersection'], ['the', 'NULL'], ['flights', '_flight'], ['from', '_from_2'], ['denver', 'city_name(denver)'], ['to', '_to_2'], ['san', 'city_name(san_diego)'], ['diego', 'NULL'], ['leaving', 'time'], ['after', '_>_departure_time_2'], ['5pm', '1700']]"
2688,train,what is the cheapest round trip fare from pittsburgh to atlanta,"answer(_min(_fare(_round_trip(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(atlanta)))))))","[['what', 'answer'], ['is', '_min'], ['the', 'NULL'], ['cheapest', 'NULL'], ['NULL', 'intersection'], ['round', '_round_trip'], ['trip', 'NULL'], ['fare', '_fare'], ['from', '_from_2'], ['pittsburgh', 'city_name(pittsburgh)'], ['to', '_to_2'], ['atlanta', 'city_name(atlanta)']]"
2689,train,please list the flights leaving from st. louis to st. paul after 10am,"answer(_flight(intersection(_>_departure_time_2(time(1000)),_from_2(city_name(st_louis)),_to_2(city_name(st_paul)))))","[['please', 'answer'], ['list', 'NULL'], ['NULL', 'intersection'], ['the', 'NULL'], ['flights', '_flight'], ['leaving', 'time'], ['from', '_from_2'], ['st.', 'city_name(st_louis)'], ['louis', 'NULL'], ['to', '_to_2'], ['st.', 'city_name(st_paul)'], ['paul', 'NULL'], ['after', '_>_departure_time_2'], ['10am', '1000']]"
2690,train,what is the latest flight from milwaukee to seattle tomorrow,"answer(argmax_departure_time(_flight(_tomorrow(intersection(_from_2(city_name(milwaukee)),_to_2(city_name(seattle)))))))","[['what', 'answer'], ['is', 'argmax_departure_time'], ['the', 'NULL'], ['latest', 'NULL'], ['NULL', 'intersection'], ['flight', '_flight'], ['from', '_from_2'], ['milwaukee', 'city_name(milwaukee)'], ['to', '_to_2'], ['seattle', 'city_name(seattle)'], ['tomorrow', '_tomorrow']]"
2691,train,please give me flight schedules from baltimore to philadelphia,"answer(_departure_time(intersection(_from_2(city_name(baltimore)),_to_2(city_name(philadelphia)))))","[['please', 'answer'], ['give', '_departure_time'], ['NULL', 'intersection'], ['me', 'NULL'], ['flight', 'NULL'], ['schedules', 'NULL'], ['from', '_from_2'], ['baltimore', 'city_name(baltimore)'], ['to', '_to_2'], ['philadelphia', 'city_name(philadelphia)']]"
2692,train,what is the cheapest round trip fare from atlanta to pittsburgh,"answer(_min(_fare(_round_trip(intersection(_from_2(city_name(atlanta)),_to_2(city_name(pittsburgh)))))))","[['what', 'answer'], ['is', '_min'], ['the', 'NULL'], ['cheapest', 'NULL'], ['NULL', 'intersection'], ['round', '_round_trip'], ['trip', 'NULL'], ['fare', '_fare'], ['from', '_from_2'], ['atlanta', 'city_name(atlanta)'], ['to', '_to_2'], ['pittsburgh', 'city_name(pittsburgh)']]"
2693,train,give me sunday nonstop flights from memphis to las vegas,"answer(_flight(_nonstop(intersection(_from_2(city_name(memphis)),_to_2(city_name(las_vegas)),_day_2(day(sunday))))))","[['give', 'answer'], ['me', 'NULL'], ['sunday', 'sunday'], ['nonstop', '_nonstop'], ['flights', '_flight'], ['from', '_from_2'], ['memphis', 'city_name(memphis)'], ['to', '_to_2'], ['NULL', '_day_2'], ['NULL', 'day'], ['las', 'city_name(las_vegas)'], ['vegas', 'NULL']]"
2694,train,what flights from kansas city to denver after 845 in the morning,"answer(_flight(intersection(_>_departure_time_2(time(845)),_from_2(city_name(kansas_city)),_to_2(city_name(denver)))))","[['what', 'answer'], ['flights', '_flight'], ['NULL', 'intersection'], ['from', '_from_2'], ['kansas', 'city_name(kansas_city)'], ['city', 'NULL'], ['to', '_to_2'], ['denver', 'city_name(denver)'], ['after', '_>_departure_time_2'], ['845', '845'], ['in', 'time'], ['the', 'NULL'], ['morning', 'NULL']]"
2695,train,please give me flight schedules from pittsburgh to philadelphia,"answer(_departure_time(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(philadelphia)))))","[['please', 'answer'], ['give', '_departure_time'], ['NULL', 'intersection'], ['me', 'NULL'], ['flight', 'NULL'], ['schedules', 'NULL'], ['from', '_from_2'], ['pittsburgh', 'city_name(pittsburgh)'], ['to', '_to_2'], ['philadelphia', 'city_name(philadelphia)']]"
2696,train,list flights from pittsburgh to boston leaving after 3 in the afternoon,"answer(_flight(intersection(_>_departure_time_2(time(1500)),_from_2(city_name(pittsburgh)),_to_2(city_name(boston)))))","[['list', 'answer'], ['flights', '_flight'], ['NULL', 'intersection'], ['from', '_from_2'], ['pittsburgh', 'city_name(pittsburgh)'], ['to', '_to_2'], ['boston', 'city_name(boston)'], ['leaving', 'time'], ['after', '_>_departure_time_2'], ['3', '1500'], ['in', 'NULL'], ['the', 'NULL'], ['afternoon', 'NULL']]"
2697,train,what flights from boston to pittsburgh after 723pm,"answer(_flight(intersection(_>_departure_time_2(time(1923)),_from_2(city_name(boston)),_to_2(city_name(pittsburgh)))))","[['what', 'answer'], ['flights', '_flight'], ['NULL', 'intersection'], ['from', '_from_2'], ['NULL', 'time'], ['boston', 'city_name(boston)'], ['to', '_to_2'], ['pittsburgh', 'city_name(pittsburgh)'], ['after', '_>_departure_time_2'], ['723pm', '1923']]"
2698,train,could you please give me the round trip fare from denver to atlanta,"answer(_fare(_round_trip(intersection(_from_2(city_name(denver)),_to_2(city_name(atlanta))))))","[['could', 'answer'], ['you', 'NULL'], ['please', 'NULL'], ['NULL', 'intersection'], ['give', 'NULL'], ['me', 'NULL'], ['the', 'NULL'], ['round', '_round_trip'], ['trip', 'NULL'], ['fare', '_fare'], ['from', '_from_2'], ['denver', 'city_name(denver)'], ['to', '_to_2'], ['atlanta', 'city_name(atlanta)']]"
2699,train,what're the cheapest nonstop flights from new york to miami one way,"answer(argmin_fare(_flight(_nonstop(_oneway(intersection(_from_2(city_name(new_york)),_to_2(city_name(miami))))))))","[['NULL', 'answer'], [""what're"", 'argmin_fare'], ['the', 'NULL'], ['cheapest', 'NULL'], ['nonstop', '_nonstop'], ['NULL', 'intersection'], ['flights', '_flight'], ['from', '_from_2'], ['new', 'city_name(new_york)'], ['york', 'NULL'], ['to', '_to_2'], ['miami', 'city_name(miami)'], ['one', '_oneway'], ['way', 'NULL']]"
2700,train,i'd like to buy a coach class ticket from denver to atlanta with a stopover in pittsburgh,"answer(intersection(_class_type_2(class_description(coach)),_from_2(city_name(denver)),_to_2(city_name(atlanta)),_stop_2(city_name(pittsburgh))))","[[""i'd"", 'answer'], ['NULL', 'intersection'], ['like', 'NULL'], ['to', 'NULL'], ['buy', 'coach'], ['a', 'NULL'], ['coach', 'NULL'], ['class', 'class_description'], ['ticket', '_class_type_2'], ['from', '_from_2'], ['denver', 'city_name(denver)'], ['to', '_to_2'], ['atlanta', 'city_name(atlanta)'], ['with', '_stop_2'], ['a', 'NULL'], ['stopover', 'NULL'], ['in', 'NULL'], ['pittsburgh', 'city_name(pittsburgh)']]"
2701,train,show me round trip fares from new york to miami,"answer(_fare(_round_trip(intersection(_from_2(city_name(new_york)),_to_2(city_name(miami))))))","[['show', 'answer'], ['me', 'NULL'], ['round', '_round_trip'], ['NULL', 'intersection'], ['trip', 'NULL'], ['fares', '_fare'], ['from', '_from_2'], ['new', 'city_name(new_york)'], ['york', 'NULL'], ['to', '_to_2'], ['miami', 'city_name(miami)']]"
2702,train,find the flights that leave philadelphia and arrive in dallas by noon,"answer(_flight(intersection(_<_arrival_time_2(time(1200)),_from_2(city_name(philadelphia)),_to_2(city_name(dallas)))))","[['find', 'answer'], ['the', 'NULL'], ['flights', '_flight'], ['that', 'NULL'], ['leave', '_from_2'], ['philadelphia', 'city_name(philadelphia)'], ['and', '_to_2'], ['arrive', '_<_arrival_time_2'], ['in', 'time'], ['dallas', 'city_name(dallas)'], ['by', 'NULL'], ['noon', '1200']]"
2703,train,show me all the cheapest fares from new york to miami leaving on tuesday,"answer(_min(_fare(intersection(_from_2(city_name(new_york)),_to_2(city_name(miami)),_day_2(day(tuesday))))))","[['show', 'answer'], ['me', 'NULL'], ['all', 'NULL'], ['NULL', 'intersection'], ['the', 'NULL'], ['cheapest', '_min'], ['fares', '_fare'], ['from', '_from_2'], ['new', 'city_name(new_york)'], ['NULL', 'day'], ['york', 'NULL'], ['to', '_to_2'], ['miami', 'city_name(miami)'], ['leaving', 'NULL'], ['on', '_day_2'], ['tuesday', 'tuesday']]"
2704,train,what flights are there from san francisco to philadelphia daily with economy class,"answer(_flight(_economy(_daily(intersection(_from_2(city_name(san_francisco)),_to_2(city_name(philadelphia)))))))","[['what', 'answer'], ['flights', '_flight'], ['are', 'NULL'], ['there', 'NULL'], ['NULL', 'intersection'], ['from', '_from_2'], ['san', 'city_name(san_francisco)'], ['francisco', 'NULL'], ['to', '_to_2'], ['philadelphia', 'city_name(philadelphia)'], ['daily', '_daily'], ['with', '_economy'], ['economy', 'NULL'], ['class', 'NULL']]"
2705,train,can you list the cheapest round trip fare from orlando to kansas city,"answer(_min(_fare(_round_trip(intersection(_from_2(city_name(orlando)),_to_2(city_name(kansas_city)))))))","[['can', 'answer'], ['you', 'NULL'], ['list', 'NULL'], ['the', 'NULL'], ['cheapest', '_min'], ['round', '_round_trip'], ['trip', 'NULL'], ['fare', '_fare'], ['from', '_from_2'], ['orlando', 'city_name(orlando)'], ['to', '_to_2'], ['kansas', 'city_name(kansas_city)'], ['city', 'NULL']]"
2706,train,i would like one flight from kansas city to st. paul arriving around dinnertime 6pm,"answer(_flight(intersection(_approx_arrival_time_2(time(1800)),_from_2(city_name(kansas_city)),_to_2(city_name(st_paul)))))","[['i', 'answer'], ['would', 'NULL'], ['NULL', 'intersection'], ['like', 'NULL'], ['NULL', 'time'], ['one', 'NULL'], ['flight', '_flight'], ['from', '_from_2'], ['kansas', 'city_name(kansas_city)'], ['city', 'NULL'], ['to', '_to_2'], ['st.', 'city_name(st_paul)'], ['paul', 'NULL'], ['arriving', '_approx_arrival_time_2'], ['around', 'NULL'], ['dinnertime', 'NULL'], ['6pm', '1800']]"
2707,train,show me round trip fares from new york to miami,"answer(_fare(_round_trip(intersection(_from_2(city_name(new_york)),_to_2(city_name(miami))))))","[['show', 'answer'], ['me', 'NULL'], ['round', '_round_trip'], ['NULL', 'intersection'], ['trip', 'NULL'], ['fares', '_fare'], ['from', '_from_2'], ['new', 'city_name(new_york)'], ['york', 'NULL'], ['to', '_to_2'], ['miami', 'city_name(miami)']]"
2708,train,what flights from kansas city to denver after 845 in the morning,"answer(_flight(intersection(_>_departure_time_2(time(845)),_from_2(city_name(kansas_city)),_to_2(city_name(denver)))))","[['what', 'answer'], ['flights', '_flight'], ['NULL', 'intersection'], ['from', '_from_2'], ['kansas', 'city_name(kansas_city)'], ['city', 'NULL'], ['to', '_to_2'], ['denver', 'city_name(denver)'], ['after', '_>_departure_time_2'], ['845', '845'], ['in', 'time'], ['the', 'NULL'], ['morning', 'NULL']]"
2709,train,please find me a flight between boston and philadelphia that arrives in philadelphia close to 5pm,"answer(_flight(intersection(_approx_arrival_time_2(time(1700)),_from_2(city_name(boston)),_to_2(city_name(philadelphia)))))","[['please', 'answer'], ['find', 'NULL'], ['NULL', 'intersection'], ['me', 'NULL'], ['NULL', 'time'], ['a', 'NULL'], ['flight', '_flight'], ['between', '_from_2'], ['boston', 'city_name(boston)'], ['and', '_to_2'], ['philadelphia', 'city_name(philadelphia)'], ['that', 'NULL'], ['arrives', '_approx_arrival_time_2'], ['in', 'NULL'], ['philadelphia', 'NULL'], ['close', 'NULL'], ['to', 'NULL'], ['5pm', '1700']]"
2710,train,pittsburgh to baltimore please on january one,"answer(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(baltimore)),_day_number_2(day_number(1)),_month_2(month(january))))","[['NULL', 'answer'], ['NULL', 'intersection'], ['NULL', '_from_2'], ['pittsburgh', 'city_name(pittsburgh)'], ['to', '_to_2'], ['baltimore', 'city_name(baltimore)'], ['NULL', '_day_number_2'], ['NULL', 'day_number'], ['please', 'NULL'], ['NULL', '_month_2'], ['on', 'month'], ['january', 'january'], ['one', '1']]"
2711,train,could you please give me a one way fare from pittsburgh to atlanta,"answer(_fare(_oneway(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(atlanta))))))","[['could', 'answer'], ['you', 'NULL'], ['please', 'NULL'], ['NULL', 'intersection'], ['give', 'NULL'], ['me', 'NULL'], ['a', 'NULL'], ['one', '_oneway'], ['way', 'NULL'], ['fare', '_fare'], ['from', '_from_2'], ['pittsburgh', 'city_name(pittsburgh)'], ['to', '_to_2'], ['atlanta', 'city_name(atlanta)']]"
2712,train,is there an airline that services boston dc and dallas,"answer(_airline(intersection(_services_2(city_name(boston)),_services_2(city_name(washington)),_services_2(city_name(dallas)))))","[['is', 'answer'], ['NULL', '_airline'], ['NULL', 'intersection'], ['there', 'NULL'], ['an', '_services_2'], ['airline', '_services_2'], ['that', 'NULL'], ['services', 'NULL'], ['boston', 'city_name(boston)'], ['dc', 'city_name(washington)'], ['and', '_services_2'], ['dallas', 'city_name(dallas)']]"
2713,train,give me all flights from boston to philadelphia next week arriving after lunch,"answer(_flight(intersection(_>_arrival_time_2(time(1400)),_from_2(city_name(boston)),_to_2(city_name(philadelphia)))))","[['give', 'answer'], ['me', 'NULL'], ['NULL', 'intersection'], ['all', 'NULL'], ['flights', '_flight'], ['from', '_from_2'], ['boston', 'city_name(boston)'], ['to', '_to_2'], ['philadelphia', 'city_name(philadelphia)'], ['next', '1400'], ['week', 'NULL'], ['arriving', '_>_arrival_time_2'], ['after', 'NULL'], ['lunch', 'NULL']]"
2714,train,what flights leave after 7pm from boston to pittsburgh,"answer(_flight(intersection(_>_departure_time_2(time(1900)),_from_2(city_name(boston)),_to_2(city_name(pittsburgh)))))","[['what', 'answer'], ['flights', '_flight'], ['NULL', 'intersection'], ['leave', 'time'], ['after', '_>_departure_time_2'], ['7pm', '1900'], ['from', '_from_2'], ['boston', 'city_name(boston)'], ['to', '_to_2'], ['pittsburgh', 'city_name(pittsburgh)']]"
2715,train,okay and then from pittsburgh i'd like to travel to atlanta on september fourth,"answer(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(atlanta)),_day_number_2(day_number(4)),_month_2(month(september))))","[['okay', 'answer'], ['and', 'NULL'], ['then', 'intersection'], ['from', '_from_2'], ['pittsburgh', 'city_name(pittsburgh)'], [""i'd"", 'NULL'], ['NULL', '_day_number_2'], ['NULL', 'day_number'], ['like', 'NULL'], ['NULL', '_month_2'], ['to', 'NULL'], ['travel', 'NULL'], ['to', '_to_2'], ['atlanta', 'city_name(atlanta)'], ['on', 'month'], ['september', 'september'], ['fourth', '4']]"
